id|isDemo|region|name
0100D98011D98000|1|US|Portal Dogs
0100D9F010C02000|1|US|Super Mega Baseball 3
0100DA200FDF4000|1|JP|SDガンダム ジージェネレーション クロスレイズ
0100DA3011F64000|1|GB|Desktop Basketball
0100DA800FA34000|1|US|The Legend of Dark Witch
0100DB800F980000|1|US|Puzzle Box Maker
0100DBB00CAEE000|1|US|Battle Chef Brigade Deluxe 
0100DC000A472000|1|US|10 Second Run RETURNS
0100DD100AE8C000|1|US|DEEMO
0100DDF00EEE0000|1|JP|机でドッジボール
0100DE400E50C000|1|JP|ディスティニーコネクト
0100DE40111BC000|1|JP|遙かなる時空の中で７
0100DE700B028000|1|US|Semispheres
0100DF000A188000|1|JP|お絵かきパズル Pic-a-Pix Deluxe
0100DFC00EA86000|1|US|Strikey Sisters
0100E0300CF24000|1|JP|WORK×WORK
0100E0600E6C2000|1|JP|BIOHAZARD 6
0100E100128BA000|1|US|AVICII Invector
0100E1500B5EE000|1|US|Morphite
0100E1900923C000|1|GB|forma.8
0100E1C00DB6C000|1|US|Block-a-Pix Deluxe
0100E1D00FBDE000|1|US|Trials of Mana
0100E2500E55C000|1|US|The Charming Empire
0100E2700D5B6000|1|US|Doodle God: Evolution
0100E3500B00E000|1|US|The Bridge
0100E3500BD84000|1|US|Earthworms
0100E39012AEC000|1|US|Yes, Your Grace
0100E4000CA4C000|1|JP|ビリオンロード
0100E4600E6A2000|1|US|The World Next Door
0100E6200F298000|1|US|True Fear: Forsaken Souls - Part 2
0100E6400B1EA000|1|US|Monster Hunter Generations Ultimate™
0100E65006968000|1|JP|ソニックフォース 新価格版
0100E67003A86000|1|US|Disgaea 5 Complete
0100E7900E518000|1|JP|Voxel Sword（ボクセルソード）
0100E7A00E368000|1|US|Disaster Report 4: Summer Memories
0100E7F00CA7E000|1|JP|ワールドエンド・シンドローム
0100E86010220000|1|US|Cat Quest II
0100E9400FC94000|1|US|Croc's World 3
0100E98011348000|1|GB|Harvest Moon: Mad Dash
0100E9C00E7B0000|1|US|NBA 2K20
0100E9F011346000|1|US|Moving Out
0100EA100E50E000|1|US|Desktop Table Tennis
0100EA500902E000|1|US|ChromaGun
0100EAA01296E000|1|US|Tools Up!
0100EAE00C29E000|1|US|Miles & Kilo
0100EAE00D5A6000|1|JP|ラングリッサーⅠ＆Ⅱ
0100EB200FC0E000|1|US|Dandy Dungeon - Legend of Brave Yamada -
0100EB6011034000|1|US|Harvest Moon: Mad Dash
0100EB900A534000|1|US|Devious Dungeon
0100EC1012050000|1|JP|キャサリン・フルボディ for Nintendo Switch
0100EC600C994000|1|JP|Fit Boxing（フィットボクシング）
0100EDD00D5AA000|1|JP|ルルアのアトリエ ～アーランドの錬金術士４～
0100EE3011A04000|1|US|The Survivalists
0100EF400CB4E000|1|US|Pic-a-Pix Pieces
0100EFF00CE56000|1|JP|ドラゴンクエストXI　過ぎ去りし時を求めて S
0100F04012138000|1|US|HALF DEAD
0100F0900FF1C000|1|US|Demolition Crew
0100F1000CF16000|1|US|Graceful Explosion Machine
0100F12002FC8000|1|JP|みんなでワイワイ！スペランカー
0100F1500E168000|1|US|Hob: The Definitive Edition
0100F16012C04000|1|JP|Agent A - 偽装のパズル
0100F19011226000|1|US|Brotherhood United
0100F1B010A90000|1|US|Bucket Knight
0100F3400D228000|1|US|Ninja Village
0100F4400DE9E000|1|GB|Voxel Shot for Nintendo Switch
0100F4B0119A8000|1|US|CRAYON SHINCHAN The Storm Called FLAMING KASUKABE RUNNER!!
0100F4F006EB0000|1|US|Heroes of the Monkey Tavern
0100F51010D42000|1|GB|FINAL FANTASY® CRYSTAL CHRONICLES™ Remastered Edition
0100F5400D534000|1|US|Pillar
0100F5500F9A0000|1|US|DRAGON QUEST BUILDERS™ 2 
0100F5E008AA0000|1|US|LOST SPHEAR
0100F5E01116E000|1|JP|ブレイブリーデフォルトⅡ　先行体験版
0100F6000BC6C000|1|US|DRAGON BALL FIGHTERZ - Open Beta
0100F6400FD06000|1|JP|恋する乙女と守護の楯～薔薇の聖母～
0100F7900EA7E000|1|US|Hyperforma
0100F8200C5F0000|1|JP|すみっコぐらし　あつまれ！すみっコタウン
0100F8A011396000|1|US|Grimvalor
0100FA500B128000|1|US|Sushi Striker™: The Way of Sushido
0100FA900C466000|1|GB|Taiko no Tatsujin: Drum´n´Fun!
0100FAA00CF1C000|1|JP|ピースお絵かきパズル Pic-a-Pix
0100FB7012BD2000|1|US|Secrets of Me
0100FB900F97A000|1|US|Jewel Rotation
0100FBE00E936000|1|JP|タイニーメタル　虚構の帝国
0100FC500E65C000|1|JP|ぷるきゃらフレンズ　ほっぺちゃんとサンリオキャラクターズ
0100FC900CAE4000|1|US|Word Sudoku by POWGI
0100FD600FE4C000|1|JP|おしゃべり！ホリジョ！撃掘～アナ・ホリスキー宇宙を救うってなんでやねん～
0100FFB00CAF4000|1|JP|甘えかたは彼女なりに。
0100F06012874000|1|US|Mini Motor Racing X
01001CB0106F8000|1|US|Pikmin™ 3 Deluxe
01007B4013436000|1|US|Puddle Knights
01007FC012FB4000|1|US|Vectronom
0100FE601323C000|1|JP|デスカムトゥルー
0100387011BA2000|1|US|Fly Punch Boom!
010038A00DE9C000|1|US|Voxel Shot for Nintendo Switch
01003D000F68C000|1|US|The friends of Ringo Ishikawa
0100F8000F62C000|1|US|The friends of Ringo Ishikawa
010040000DB98000|1|US|Neo Cab
0100566011658000|1|US|NecroWorm
010057A011C88000|1|US|BRIGANDINE The Legend of Runersia
01005BB00FA92000|1|US|Rogue Company
010070000ED9E000|1|US|Fury Unleashed
01007BC00F0C4000|1|US|MISTOVER
010082700F2D2800|1|US|DRAGON QUEST® XI S: Echoes of an Elusive Age – Definitive Edition
01008FC0100CA000|1|US|DRAGON QUEST BUILDERS™ 2 JUMBO DEMO
010094401280A000|1|US|Neon Abyss
010099600CC38000|1|US|Boreal Blade
0100A1400AC08000|1|US|Urban Trial Playground
0100A3300CD22000|1|US|OkunoKA
0100AAC008ADA000|1|US|Pic-a-Pix Deluxe
0100D3100E174000|1|US|Attack on Titan 2
0100E6000F0A6000|1|US|MISTOVER
0100EBD00B21E000|1|US|Neonwall
0100F7000E2B6000|1|US|DRAGON QUEST BUILDERS™ 2
0100FB9006A7E000|1|US|Super Beat Sports™
0100FBD00B91E000|1|US|Valkyria Chronicles 4
0100FC800FC00000|1|US|Link-a-Pix Deluxe
01006740034F6000|1|US|JUST DANCE® 2017
010043D004CF6000|1|US|JUST DANCE® 2018
010040B00AE0E000|1|JP|アーバントライアル プレイグラウンド
010049600E51C000|1|JP|東京2020オリンピック The Official Video Game™
01006F000D056000|1|JP|ニンジャボックス
01006FA00E8A0000|1|JP|東京2020オリンピック The Official Video Game™
0100998011330000|1|JP|スプラトゥーン2 '20
0100BA700E8A6000|1|JP|東京2020オリンピック The Official Video Game
0100E4F010D92000|1|JP|ペルソナ５ スクランブル　ザ ファントム ストライカーズ
0100EF700FA36000|1|JP|AI: ソムニウム ファイル
0100549013060000|1|US|KINGDOM HEARTS Melody of Memory
010068F0131E4000|1|US|Game Dev Tycoon
01005E901305E000|1|JP|KINGDOM HEARTS Melody of Memory
0100AC4012418000|1|US|Kirby Fighters™ 2
0100548011954000|1|US|ScourgeBringer
01004930129E8000|1|US|WHAT THE GOLF?
01005D401363E000|1|JP|ボクらの放課後あそび
0100F6D01060E000|1|US|Castle Crashers Remastered
0100CAC011C3A000|1|US|Chickens Madness
0100A2C01320E000|1|US|Hyrule Warriors: Age of Calamity
01005590133A8000|1|US|Pixel Puzzle Makeout League
01004BA013186000|1|JP|ゼルダ無双 厄災の黙示録
010065700EE06000|1|US|Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda
010026800EA0A000|1|US|DRAGON QUEST® XI S: Echoes of an Elusive Age – Definitive Edition
010069800E060000|1|US|Doodle Mafia: Crime City
010075100D450000|1|US|Collidalot
010082700F2D2000|1|JP|DRAGON QUEST XI S: Echoes of an Elusive Age – Definitive Edition
0100C2500B718000|1|US|Hyper Sentinel
0100F9700BE96000|1|JP|Hyper Sentinel
01006A900C686000|1|US|Just Dance® 2019
