id|rank
0100F4100E3B2000|2909
0100F4100AF16000|2910
0100F40013720000|2911
0100F3F012D8A000|2912
0100F3F00B86A800|2913
0100F3F00B86A000|2914
0100F3D013568800|2915
0100F3D013568000|2916
0100F3D00B033009|2917
0100F3D00B033008|2918
0100F3D00B033007|2919
0100F3D00B033006|2920
0100F3D00B033005|2921
0100F3D00B033004|2922
0100F3D00B033003|2923
0100F3D00B033002|2924
0100F3D00B033001|2925
0100F3D00B032800|2926
0100F3D008436800|2927
0100F3D001DEE800|2928
0100F3C013AFC000|2929
0100F3C00C400800|2930
0100F3C00C400000|2931
0100F3B010F56800|2932
0100F3B010F56000|2933
0100F3B00CF32800|2934
0100F3B00CF32000|2935
0100F3A00FB78800|2936
0100F3A00FB78000|2937
0100F3A00F4CB00C|2938
0100F3A00F4CB00B|2939
0100F3A00F4CB00A|2940
0100F3A00F4CB009|2941
0100F3A00F4CB008|2942
0100F3A00F4CB007|2943
0100F3A00F4CB006|2944
0100F3A00F4CB005|2945
0100F3A00F4CB004|2946
0100F3A00F4CB003|2947
0100F3A00F4CB002|2948
0100F3A00F4CB001|2949
0100F3A00F4CA800|2950
0100F3A00F4CA000|2951
0100F3A0095A6800|2952
0100F3900D0F1001|2953
0100F3900D0F0800|2954
0100F38012182000|2955
0100F38011FBC800|2956
0100F38011FBC000|2957
0100F38011CFE000|2958
0100F380105A4000|2959
0100F3700C09C800|2960
0100F3700C09C000|2961
0100F3500D05F00A|2962
0100F3500D05F009|2963
0100F3500D05F008|2964
0100F3500D05F007|2965
0100F3500D05F006|2966
0100F3500D05F005|2967
0100F3500D05F004|2968
0100F3500D05F003|2969
0100F3500D05F002|2970
0100F3500D05F001|2971
0100F3500D05E000|2972
0100F3500C70C800|2973
0100F3500A20C800|2974
0100F3400D228000|2975
0100F3400A432800|2976
0100F3400332D006|2977
0100F3400332D005|2978
0100F3400332D004|2979
0100F3400332D003|2980
0100F3400332D002|2981
0100F3400332D001|2982
0100F3400332C800|2983
0100F3400332C000|2984
0100F3300EDE8000|2985
0100F31013638000|2986
0100F3100EFCD045|2987
0100F3100EFCD044|2988
0100F3100EFCD043|2989
0100F3100EFCD042|2990
0100F3100EFCD041|2991
0100F3100EFCD040|2992
0100F3100EFCD03E|2993
0100F3100EFCD03D|2994
0100F3100EFCD03C|2995
0100F3100EFCD03B|2996
0100F3100EFCD03A|2997
0100F3100EFCD039|2998
0100F3100EFCD038|2999
0100F3100EFCD037|3000
0100F3100EFCD036|3001
0100F3100EFCD035|3002
0100F3100EFCD034|3003
0100F3100EFCD033|3004
0100F3100EFCD032|3005
0100F3100EFCD031|3006
0100F3100EFCD030|3007
0100F3100EFCD02F|3008
0100F3100EFCD02D|3009
0100F3100EFCD02C|3010
0100F3100EFCD02B|3011
0100F3100EFCD02A|3012
0100F3100EFCD029|3013
0100F3100EFCD028|3014
0100F3100EFCD027|3015
0100F3100EFCD026|3016
0100F3100EFCD025|3017
0100F3100EFCD024|3018
0100F3100EFCD023|3019
0100F3100EFCD022|3020
0100F3100EFCD021|3021
0100F3100EFCD020|3022
0100F3100EFCD01F|3023
0100F3100EFCD01E|3024
0100F3100EFCD01C|3025
0100F3100EFCD01B|3026
0100F3100EFCD01A|3027
0100F3100EFCD019|3028
0100F3100EFCD018|3029
0100F3100EFCD017|3030
0100F3100EFCD016|3031
0100F3100EFCD015|3032
0100F3100EFCD014|3033
0100F3100EFCD013|3034
0100F3100EFCD012|3035
0100F3100EFCD011|3036
0100F3100EFCD010|3037
0100F3100EFCD00F|3038
0100F3100EFCD00E|3039
0100F3100EFCD00D|3040
0100F3100EFCD00C|3041
0100F3100EFCD00B|3042
0100F3100EFCD00A|3043
0100F3100EFCD009|3044
0100F3100EFCD008|3045
0100F3100EFCD007|3046
0100F3100EFCD006|3047
0100F3100EFCD001|3048
0100F3100EFCC800|3049
0100F3100EB44800|3050
0100F3100DA47018|3051
0100F3100DA47017|3052
0100F3100DA47014|3053
0100F3100DA47013|3054
0100F3100DA47012|3055
0100F3100DA47011|3056
0100F3100DA47010|3057
0100F3100DA4700D|3058
0100F3100DA4700C|3059
0100F3100DA4700B|3060
0100F3100DA4700A|3061
0100F3100DA47009|3062
0100F3100DA47008|3063
0100F3100DA47007|3064
0100F3100DA47006|3065
0100F3100DA47005|3066
0100F3100DA47004|3067
0100F3100DA47003|3068
0100F3100DA47002|3069
0100F3100DA47001|3070
0100F3100DA46800|3071
0100F3100DA46000|3072
0100F30012CBE000|3073
0100F3000FA58800|3074
0100F3000FA58000|3075
0100F3000EC70800|3076
0100F3000EC70000|3077
0100F3000EBA8000|3078
0100F3000E9E5003|3079
0100F3000E9E5002|3080
0100F3000E9E5001|3081
0100F3000E9E4000|3082
0100F3000BC0C000|3083
0100F2F00BB4E000|3084
0100F2D00C97E000|3085
0100F2D00C7DE800|3086
0100F2C00F060800|3087
0100F2C00F060000|3088
0100F2C00EED5003|3089
0100F2C00EED5002|3090
0100F2C00EED5001|3091
0100F2C00EED4000|3092
0100F2B013CA4800|3093
0100F2B012658800|3094
0100F2B012658000|3095
0100F2B0123AF001|3096
0100F2B0123AE800|3097
0100F2B0123AE000|3098
0100F2A005C98800|3099
0100F2900B3E2800|3100
0100F2800D46F001|3101
0100F2700D3F0800|3102
0100F2600EA72000|3103
0100F2600D711006|3104
0100F2600D711005|3105
0100F2600D711004|3106
0100F2600D711003|3107
0100F2600D711002|3108
0100F2600D711001|3109
0100F2600D710800|3110
0100F25001DD0800|3111
0100F2400D434800|3112
0100F2400D434000|3113
0100F2400CF00000|3114
0100F2300D4BA800|3115
0100F2300A5DA800|3116
0100F2300A5DA000|3117
0100F2200C98501F|3118
0100F2200C98501E|3119
0100F2200C98501D|3120
0100F2200C98501C|3121
0100F2200C98501B|3122
0100F2200C98501A|3123
0100F2200C985019|3124
0100F2200C985018|3125
0100F2200C985017|3126
0100F2200C985016|3127
0100F2200C985015|3128
0100F2200C985014|3129
0100F2200C985013|3130
0100F2200C985012|3131
0100F2200C985011|3132
0100F2200C985010|3133
0100F2200C98500F|3134
0100F2200C98500E|3135
0100F2200C98500D|3136
0100F2200C98500C|3137
0100F2200C98500B|3138
0100F2200C98500A|3139
0100F2200C985009|3140
0100F2200C985008|3141
0100F2200C985007|3142
0100F2200C985006|3143
0100F2200C985005|3144
0100F2200C985003|3145
0100F2200C985001|3146
0100F2200C984800|3147
0100F2100F0B3001|3148
0100F2100F0B2800|3149
0100F2100D8F2800|3150
0100F2100D8F2000|3151
0100F2100AA5C000|3152
0100F210061E8800|3153
0100F200049C8800|3154
0100F1F00F574800|3155
0100F1F00F574000|3156
0100F1F00D5B2800|3157
0100F1F00D5B2000|3158
0100F1E011982800|3159
0100F1E011982000|3160
0100F1E00E458000|3161
0100F1E00E2D2800|3162
0100F1E00E2D2000|3163
0100F1D00AA86000|3164
0100F1C012E5A000|3165
0100F1B010A90000|3166
0100F1B00F8C4000|3167
0100F1B00B456800|3168
0100F1A011223015|3169
0100F1A011223012|3170
0100F1A011223011|3171
0100F1A011223010|3172
0100F1A01122300F|3173
0100F1A01122300E|3174
0100F1A01122300D|3175
0100F1A01122300C|3176
0100F1A01122300B|3177
0100F1A01122300A|3178
0100F1A011223009|3179
0100F1A011223008|3180
0100F1A011223007|3181
0100F1A011223006|3182
0100F1A011223005|3183
0100F1A011223004|3184
0100F1A011223003|3185
0100F1A011223002|3186
0100F1A011223001|3187
0100F1A011222800|3188
0100F1A00A5DC800|3189
0100F19011226800|3190
0100F190110DC000|3191
0100F1900B144800|3192
0100F1900B144000|3193
0100F19006E05001|3194
0100F19006E04800|3195
0100F18010BA0800|3196
0100F1800DD4E800|3197
0100F1800DD4E000|3198
0100F1800B3EC800|3199
0100F1800B3EC000|3200
0100F17004156800|3201
0100F16012C04000|3202
0100F160092D2800|3203
0100F15012D36800|3204
0100F15012D36000|3205
0100F1500CC64800|3206
0100F1500CC64000|3207
0100F15003E65005|3208
0100F15003E65004|3209
0100F15003E65003|3210
0100F15003E65002|3211
0100F15003E65001|3212
0100F15003E64800|3213
0100F1401161E800|3214
0100F1400FC9A000|3215
0100F1400B0D6800|3216
0100F130115EC800|3217
0100F130115EC000|3218
0100F120116CA000|3219
0100F12002FC8800|3220
0100F12002FC8000|3221
0100F11012BC2000|3222
0100F1100E606800|3223
0100F1100E606000|3224
0100F110029C8800|3225
0100F10012002800|3226
0100F10012002000|3227
0100F1000CF16000|3228
0100F10009870800|3229
0100F10009870000|3230
0100F0F00D48A000|3231
0100F0E013F16000|3232
0100F0E00F5EA000|3233
0100F0E00EC6A800|3234
0100F0E00EC6A000|3235
0100F0D004CAE800|3236
0100F0C011A0C800|3237
0100F0C011A0C000|3238
0100F0C00FE6E000|3239
0100F0C00F69A800|3240
0100F0C00685E800|3241
0100F0C00685E000|3242
0100F0B00FBB8000|3243
0100F0B00F68E800|3244
0100F0B00F68E000|3245
0100F0B00A214800|3246
0100F0B0081DA800|3247
0100F0B0081DA000|3248
0100F0A00C2F2800|3249
0100F0A00C2F2000|3250
0100F090122D2800|3251
0100F090122D2000|3252
0100F0901006C000|3253
0100F0900FF1C000|3254
0100F0700DECD2BE|3255
0100F0700DECD2BD|3256
0100F0700DECC800|3257
0100F0700CD8F003|3258
0100F0700CD8F002|3259
0100F0700CD8F001|3260
0100F0700CD8E000|3261
0100F04013F5E000|3262
0100F04012138000|3263
0100F0400F202800|3264
0100F0400C878800|3265
0100F0400C878000|3266
0100F0400351C800|3267
0100F03011616800|3268
0100F03011616000|3269
0100F0300F949021|3270
0100F0300F949020|3271
0100F0300F94901F|3272
0100F0300F94901E|3273
0100F0300F94901D|3274
0100F0300F94901C|3275
0100F0300F94901B|3276
0100F0300F94901A|3277
0100F0300F949019|3278
0100F0300F949018|3279
0100F0300F949017|3280
0100F0300F948000|3281
0100F0300B7BE800|3282
0100F0300B7BE000|3283
0100F0200EDEA000|3284
0100F02005D1E000|3285
0100F0000869C800|3286
0100EFF0137DA800|3287
0100EFF0137DA000|3288
0100EFF0110B1015|3289
0100EFF0110B1012|3290
0100EFF0110B1011|3291
0100EFF0110B1010|3292
0100EFF0110B100F|3293
0100EFF0110B100E|3294
0100EFF0110B100D|3295
0100EFF0110B100C|3296
0100EFF0110B100B|3297
0100EFF0110B100A|3298
0100EFF0110B1009|3299
0100EFF0110B1008|3300
0100EFF0110B1007|3301
0100EFF0110B1006|3302
0100EFF0110B1005|3303
0100EFF0110B1004|3304
0100EFF0110B1003|3305
0100EFF0110B1002|3306
0100EFF0110B1001|3307
0100EFF0110B0800|3308
0100EFF0110B0000|3309
0100EFF00CE56800|3310
0100EFF00CE56000|3311
0100EFE00E964000|3312
0100EFE00E1DC800|3313
0100EFE00A3C2800|3314
0100EFE00A3C2000|3315
0100EFE009424800|3316
0100EFD00A4FA800|3317
0100EFC010398800|3318
0100EFB01316C000|3319
0100EFB01272E000|3320
0100EFB00B7B8800|3321
0100EFB00B7B8000|3322
0100EF9003906800|3323
0100EF9003906000|3324
0100EF701265E000|3325
0100EF700FA36000|3326
0100EF700C2CB001|3327
0100EF700C2CA800|3328
0100EF700C2CA000|3329
0100EF600F6C4800|3330
0100EF600F6C4000|3331
0100EF50132BE800|3332
0100EF50132BE000|3333
0100EF5008FC4800|3334
0100EF400CB4E000|3335
0100EF300B720000|3336
0100EF3007250800|3337
0100EF3007250000|3338
0100EF200DA61001|3339
0100EF200DA60800|3340
0100EF100BD96800|3341
0100EF100AFE6000|3342
0100EF00107A6800|3343
0100EF00107A6000|3344
0100EEF00CBC0000|3345
0100EEF00BBE3001|3346
0100EEF00BBE2000|3347
0100EEE012FE4000|3348
0100EEE0129F2000|3349
0100EEE012280800|3350
0100EEE012280000|3351
0100EEE0096CA800|3352
0100EEE0096CA000|3353
0100EEC00AA6E800|3354
0100EEC00A262800|3355
0100EEC00A262000|3356
0100EEB0122BA000|3357
0100EEB005ACC800|3358
0100EEB005ACC000|3359
0100EEA00E3EA800|3360
0100EEA00E3EA000|3361
0100EEA00AFB2800|3362
0100EEA00AFB2000|3363
0100EE900AB59001|3364
0100EE900AB58800|3365
0100EE900AB58000|3366
0100EE800C93E800|3367
0100EE80098E6800|3368
0100EE80098E6000|3369
0100EE6002B48800|3370
0100EE5013198000|3371
0100EE50122BC000|3372
0100EE5011DB6000|3373
0100EE40138C3003|3374
0100EE40138C3002|3375
0100EE40138C3001|3376
0100EE40138C2000|3377
0100EE401046E000|3378
0100EE3011A04800|3379
0100EE3011A04000|3380
0100EE300FC36000|3381
0100EE200B764000|3382
0100EE1013E12800|3383
0100EE1013E12000|3384
0100EE0014072000|3385
0100EDF0137E4000|3386
0100EDF00E307149|3387
0100EDF00E307148|3388
0100EDF00E307147|3389
0100EDF00E307143|3390
0100EDF00E307142|3391
0100EDF00E307064|3392
0100EDF00E306800|3393
0100EDF00E306000|3394
0100EDE012B58000|3395
0100EDD00D5AA000|3396
0100EDD00D530800|3397
0100EDD00D530000|3398
0100EDD00A1DA800|3399
0100EDD00A1DA000|3400
0100EDD0068A6800|3401
0100EDC00FC5C800|3402
0100EDC00FC5C000|3403
0100EDC00E35A800|3404
0100EDC00E35A000|3405
0100EDC00AAAA800|3406
0100EDC00AAAA000|3407
0100EDB01005C800|3408
0100EDA013C08000|3409
0100EDA00D866000|3410
0100EDA00BBBE000|3411
0100ED901289F001|3412
0100ED901289E800|3413
0100ED901289E000|3414
0100ED900D988800|3415
0100ED800CBFC000|3416
0100ED800A526800|3417
0100ED800A526000|3418
0100ED7012DB302B|3419
0100ED7012DB302A|3420
0100ED7012DB3027|3421
0100ED7012DB3026|3422
0100ED7012DB3025|3423
0100ED7012DB3024|3424
0100ED7012DB3023|3425
0100ED7012DB3022|3426
0100ED7012DB3021|3427
0100ED7012DB3020|3428
0100ED7012DB301F|3429
0100ED7012DB301E|3430
0100ED7012DB301D|3431
0100ED7012DB301C|3432
0100ED7012DB301B|3433
0100ED7012DB301A|3434
0100ED7012DB3019|3435
0100ED7012DB3018|3436
0100ED7012DB3017|3437
0100ED7012DB3016|3438
0100ED7012DB3015|3439
0100ED7012DB3014|3440
0100ED7012DB3013|3441
0100ED7012DB3012|3442
0100ED7012DB3011|3443
0100ED7012DB3010|3444
0100ED7012DB300F|3445
0100ED7012DB300E|3446
0100ED7012DB300D|3447
0100ED7012DB300C|3448
0100ED7012DB300B|3449
0100ED7012DB300A|3450
0100ED7012DB3009|3451
0100ED7012DB3008|3452
0100ED7012DB3007|3453
0100ED7012DB3006|3454
0100ED7012DB3005|3455
0100ED7012DB3004|3456
0100ED7012DB3003|3457
0100ED7012DB3002|3458
0100ED7012DB2800|3459
0100ED7012DB2000|3460
0100ED700F718000|3461
0100ED700469A800|3462
0100ED600A87A800|3463
0100ED500E858000|3464
0100ED500DF56800|3465
0100ED500DF56000|3466
0100ED400EEC3005|3467
0100ED400EEC3004|3468
0100ED400EEC3003|3469
0100ED400EEC3002|3470
0100ED400EEC3001|3471
0100ED400EEC2800|3472
0100ED301196A800|3473
0100ED2010292800|3474
0100ED200B6FC800|3475
0100ED100BA3A800|3476
0100ED100B634800|3477
0100ED100B634000|3478
0100ED100B160800|3479
0100ED000D390800|3480
0100ECF0133E3001|3481
0100ECF0133E2000|3482
0100ECF00ECEE000|3483
0100ECF008474800|3484
0100ECF008474000|3485
0100ECE0133AA000|3486
0100ECE00D13E800|3487
0100ECE00C0C4800|3488
0100ECE00B210800|3489
0100ECE00B210000|3490
0100ECD01165C000|3491
0100ECD00C806000|3492
0100ECC00B070000|3493
0100ECB01359C000|3494
0100ECB00A0FD005|3495
0100ECB00A0FD004|3496
0100ECB00A0FD003|3497
0100ECB00A0FD002|3498
0100ECB00A0FD001|3499
0100ECB00A0FC800|3500
0100ECB00A0FC000|3501
0100EC9010258800|3502
0100EC9004736800|3503
0100EC800800C800|3504
0100EC8004763002|3505
0100EC8004763001|3506
0100EC8004762800|3507
0100EC7012D34000|3508
0100EC7009348800|3509
0100EC600C994800|3510
0100EC600C994000|3511
0100EC5012BDE800|3512
0100EC5012BDE000|3513
0100EC50128D9009|3514
0100EC50128D9008|3515
0100EC50128D9007|3516
0100EC50128D9003|3517
0100EC50128D9002|3518
0100EC50128D9001|3519
0100EC50128D8000|3520
0100EC400E1C0800|3521
0100EC400E1C0000|3522
0100EC400D712000|3523
0100EC400D54E800|3524
0100EC3012AAC800|3525
0100EC3012AAC000|3526
0100EC2011B9C800|3527
0100EC2011A80800|3528
0100EC2011A80000|3529
0100EC20101E4800|3530
0100EC20101E4000|3531
0100EC200BFF8800|3532
0100EC1012050000|3533
0100EC1010990000|3534
0100EC100A791001|3535
0100EC100A790800|3536
0100EC100A790000|3537
0100EC000D39A800|3538
0100EC000D39A000|3539
0100EBE00FDC0000|3540
0100EBE00F22E800|3541
0100EBE00DB2C000|3542
0100EBE00D5B0800|3543
0100EBE002B3E800|3544
0100EBD00B21E800|3545
0100EBC00FE14800|3546
0100EBC00ECA8000|3547
0100EBB012400000|3548
0100EBB00D2F4800|3549
0100EBB0080EC800|3550
0100EBA01399E000|3551
0100EBA004726800|3552
0100EB900A534800|3553
0100EB900A534000|3554
0100EB8011B0C800|3555
0100EB8011B0C000|3556
0100EB800B614800|3557
0100EB800868C800|3558
0100EB70128E8000|3559
0100EB700EF74000|3560
0100EB6011034000|3561
0100EB600E914800|3562
0100EB600AB5E800|3563
0100EB600AB5E000|3564
0100EB600A4DA800|3565
0100EB6005E90800|3566
0100EB501414A000|3567
0100EB50121D2800|3568
0100EB501130E800|3569
0100EB500D92F011|3570
0100EB500D92F010|3571
0100EB500D92F00F|3572
0100EB500D92F00E|3573
0100EB500D92F00D|3574
0100EB500D92F00C|3575
0100EB500D92F00B|3576
0100EB500D92F00A|3577
0100EB500D92F008|3578
0100EB500D92F007|3579
0100EB500D92F004|3580
0100EB500D92F003|3581
0100EB500D92F002|3582
0100EB500D92F001|3583
0100EB500D92E800|3584
0100EB2001DCC800|3585
0100EB10108EB003|3586
0100EB10108EB002|3587
0100EB10108EB001|3588
0100EB10108EA800|3589
0100EB100D17C800|3590
0100EB100AB42800|3591
0100EB000C818800|3592
0100EAF00E32E000|3593
0100EAF00D408800|3594
0100EAF00D408000|3595
0100EAE010561018|3596
0100EAE010561017|3597
0100EAE010561016|3598
0100EAE010561015|3599
0100EAE010561014|3600
0100EAE010561013|3601
0100EAE010561012|3602
0100EAE010561011|3603
0100EAE010561010|3604
0100EAE010561009|3605
0100EAE010561008|3606
0100EAE010561007|3607
0100EAE010561006|3608
0100EAE010561005|3609
0100EAE010561004|3610
0100EAE010561003|3611
0100EAE010561002|3612
0100EAE010561001|3613
0100EAE010560800|3614
0100EAE00D9EC800|3615
0100EAE00D5A6000|3616
0100EAE00C29E000|3617
0100EAE00BE4A800|3618
0100EAE00BE4A000|3619
0100EAE003A5B005|3620
0100EAE003A5B004|3621
0100EAE003A5B003|3622
0100EAE003A5B002|3623
0100EAE003A5B001|3624
0100EAE003A5A800|3625
0100EAE003A5A000|3626
0100EAD007E98800|3627
0100EAD007E98000|3628
0100EAB00605C800|3629
0100EAA00DB9B001|3630
0100EAA00DB9A800|3631
0100EAA00DB9A000|3632
0100EA900FB2C800|3633
0100EA8011DF2000|3634
0100EA70127F2000|3635
0100EA700EC90000|3636
0100EA600B85E000|3637
0100EA6004516800|3638
0100EA501033C800|3639
0100EA501033C000|3640
0100EA500D996800|3641
0100EA500D996000|3642
0100EA500902E800|3643
0100EA500902E000|3644
0100EA4011484000|3645
0100EA400BF44800|3646
0100EA300EFF0000|3647
0100EA300DE6F001|3648
0100EA300DE6E800|3649
0100EA300DE6E000|3650
0100EA100E50E000|3651
0100EA100DF92800|3652
0100EA100DF92000|3653
0100EA1009022800|3654
0100EA001069E000|3655
0100E9F00CACD005|3656
0100E9F00CACD004|3657
0100E9F00CACD003|3658
0100E9F00CACD002|3659
0100E9F00CACD001|3660
0100E9F00CACC000|3661
0100E9F00B882000|3662
0100E9E00DBF4800|3663
0100E9E00DBF4000|3664
0100E9E00B052800|3665
0100E9D00D6C300B|3666
0100E9D00D6C300A|3667
0100E9D00D6C3009|3668
0100E9D00D6C3008|3669
0100E9D00D6C3007|3670
0100E9D00D6C3006|3671
0100E9D00D6C3005|3672
0100E9D00D6C3004|3673
0100E9D00D6C3003|3674
0100E9D00D6C3002|3675
0100E9D00D6C3001|3676
0100E9D00D6C2800|3677
0100E9D00D268800|3678
0100E9D00D268000|3679
0100E9D007432800|3680
0100E9D007432000|3681
0100E9C010EA8000|3682
0100E9C00E7B0800|3683
0100E9C00BF28800|3684
0100E9C00BF28000|3685
0100E9B01243C000|3686
0100E9B00B10C800|3687
0100E9B00B10C000|3688
0100E9B00A014800|3689
0100E9A00B0BC800|3690
0100E9A00B0BC000|3691
0100E990104DC800|3692
0100E990104DC000|3693
0100E9900ED7500C|3694
0100E9900ED7500B|3695
0100E9900ED7500A|3696
0100E9900ED75009|3697
0100E9900ED75008|3698
0100E9900ED75007|3699
0100E9900ED75006|3700
0100E9900ED75005|3701
0100E9900ED75004|3702
0100E9900ED75003|3703
0100E9900ED75002|3704
0100E9900ED75001|3705
0100E9900ED74800|3706
0100E9900ED74000|3707
0100E98013C90800|3708
0100E98013C90000|3709
0100E98011348000|3710
0100E98006F23001|3711
0100E98006F22800|3712
0100E98002F6E800|3713
0100E9600DD6D001|3714
0100E9600DD6C800|3715
0100E9600DD6C000|3716
0100E95011FDC800|3717
0100E95011FDC000|3718
0100E95010F6A800|3719
0100E95010059001|3720
0100E95010058800|3721
0100E95006B30800|3722
0100E95004039063|3723
0100E95004039006|3724
0100E95004039005|3725
0100E95004039004|3726
0100E95004039003|3727
0100E95004039002|3728
0100E95004038800|3729
0100E9400FC94000|3730
0100E940044F2800|3731
0100E9300B90A800|3732
0100E9300B90A000|3733
0100E9300ABEC000|3734
0100E93004CB4800|3735
0100E93004CB4000|3736
0100E910103B500C|3737
0100E910103B500B|3738
0100E910103B500A|3739
0100E910103B5009|3740
0100E910103B5008|3741
0100E910103B5007|3742
0100E910103B5006|3743
0100E910103B5005|3744
0100E910103B5004|3745
0100E910103B5003|3746
0100E910103B5002|3747
0100E910103B5001|3748
0100E910103B4800|3749
0100E9100F244800|3750
0100E9100F244000|3751
0100E9000FE70000|3752
0100E9000C42C800|3753
0100E9000C42C000|3754
0100E8F00F6BF007|3755
0100E8F00F6BF006|3756
0100E8F00F6BF005|3757
0100E8F00F6BF004|3758
0100E8F00F6BF002|3759
0100E8F00F6BF001|3760
0100E8F00F6BE800|3761
0100E8F00F6BE000|3762
0100E8D013026000|3763
0100E8D007E16800|3764
0100E8D007E16000|3765
0100E8C00F506000|3766
0100E8C00461726F|3767
0100E8C00461726E|3768
0100E8C00461726D|3769
0100E8C00461726C|3770
0100E8C00461726B|3771
0100E8C00461726A|3772
0100E8C004617269|3773
0100E8C004617268|3774
0100E8C004617267|3775
0100E8C004617266|3776
0100E8C004617265|3777
0100E8C004617264|3778
0100E8C004617263|3779
0100E8C004617262|3780
0100E8C004617261|3781
0100E8C004617260|3782
0100E8C00461725F|3783
0100E8C00461725E|3784
0100E8C00461725D|3785
0100E8C00461725C|3786
0100E8C00461725B|3787
0100E8C00461725A|3788
0100E8C004617259|3789
0100E8C004617258|3790
0100E8C004617205|3791
0100E8C004617204|3792
0100E8C004617203|3793
0100E8C004617202|3794
0100E8C004617201|3795
0100E8C004617200|3796
0100E8C0046171FF|3797
0100E8C0046171FE|3798
0100E8C0046171FD|3799
0100E8C0046171FC|3800
0100E8C0046171FB|3801
0100E8C0046171FA|3802
0100E8C0046171F9|3803
0100E8C0046171F8|3804
0100E8C0046171F7|3805
0100E8C0046171F6|3806
0100E8C0046171F5|3807
0100E8C0046171F4|3808
0100E8C004617199|3809
0100E8C004617198|3810
0100E8C004617197|3811
0100E8C004617196|3812
0100E8C004617195|3813
0100E8C004617194|3814
0100E8C004617193|3815
0100E8C004617192|3816
0100E8C004617191|3817
0100E8C004617190|3818
0100E8C004617135|3819
0100E8C004617134|3820
0100E8C004617133|3821
0100E8C004617132|3822
0100E8C004617131|3823
0100E8C004617130|3824
0100E8C00461712F|3825
0100E8C00461712E|3826
0100E8C00461712D|3827
0100E8C00461712C|3828
0100E8C0046170D1|3829
0100E8C0046170D0|3830
0100E8C0046170CF|3831
0100E8C0046170CE|3832
0100E8C0046170CD|3833
0100E8C0046170CC|3834
0100E8C0046170CB|3835
0100E8C0046170CA|3836
0100E8C0046170C9|3837
0100E8C0046170C8|3838
0100E8C004617064|3839
0100E8C004616800|3840
0100E8B012FBC800|3841
0100E8B012FBC000|3842
0100E8B00CBD6000|3843
0100E8A00BCCA800|3844
0100E8A00BCCA000|3845
0100E88009A34000|3846
0100E8701358A000|3847
0100E8600C866000|3848
0100E8600C504800|3849
0100E8600C504000|3850
0100E860086C6800|3851
0100E860086C6000|3852
0100E8500AD592D5|3853
0100E8500AD592CB|3854
0100E8500AD592C8|3855
0100E8500AD592C7|3856
0100E8500AD592C6|3857
0100E8500AD592C5|3858
0100E8500AD592C4|3859
0100E8500AD592C3|3860
0100E8500AD592C2|3861
0100E8500AD592A6|3862
0100E8500AD59280|3863
0100E8500AD5927F|3864
0100E8500AD5927E|3865
0100E8500AD5927D|3866
0100E8500AD5927C|3867
0100E8500AD5927B|3868
0100E8500AD5927A|3869
0100E8500AD59279|3870
0100E8500AD59278|3871
0100E8500AD59277|3872
0100E8500AD59274|3873
0100E8500AD59273|3874
0100E8500AD59272|3875
0100E8500AD59271|3876
0100E8500AD59270|3877
0100E8500AD5926F|3878
0100E8500AD5926E|3879
0100E8500AD5926D|3880
0100E8500AD5926C|3881
0100E8500AD5926B|3882
0100E8500AD5926A|3883
0100E8500AD59269|3884
0100E8500AD59268|3885
0100E8500AD59267|3886
0100E8500AD59266|3887
0100E8500AD59265|3888
0100E8500AD59264|3889
0100E8500AD59263|3890
0100E8500AD59262|3891
0100E8500AD59261|3892
0100E8500AD59260|3893
0100E8500AD5925F|3894
0100E8500AD5925E|3895
0100E8500AD5925D|3896
0100E8500AD5925C|3897
0100E8500AD5925B|3898
0100E8500AD5925A|3899
0100E8500AD59259|3900
0100E8500AD59258|3901
0100E8500AD59257|3902
0100E8500AD59256|3903
0100E8500AD59255|3904
0100E8500AD59218|3905
0100E8500AD59217|3906
0100E8500AD59216|3907
0100E8500AD59215|3908
0100E8500AD59214|3909
0100E8500AD59213|3910
0100E8500AD59212|3911
0100E8500AD59211|3912
0100E8500AD59210|3913
0100E8500AD5920F|3914
0100E8500AD591B2|3915
0100E8500AD591B1|3916
0100E8500AD591AE|3917
0100E8500AD591AD|3918
0100E8500AD591AC|3919
0100E8500AD591AB|3920
0100E8500AD591AA|3921
0100E8500AD591A9|3922
0100E8500AD591A8|3923
0100E8500AD591A7|3924
0100E8500AD591A6|3925
0100E8500AD591A5|3926
0100E8500AD591A4|3927
0100E8500AD591A3|3928
0100E8500AD591A2|3929
0100E8500AD591A1|3930
0100E8500AD591A0|3931
0100E8500AD5919F|3932
0100E8500AD59105|3933
0100E8500AD59104|3934
0100E8500AD59103|3935
0100E8500AD59102|3936
0100E8500AD59101|3937
0100E8500AD59100|3938
0100E8500AD590FF|3939
0100E8500AD590FE|3940
0100E8500AD590FD|3941
0100E8500AD590FC|3942
0100E8500AD590FB|3943
0100E8500AD590FA|3944
0100E8500AD590F9|3945
0100E8500AD590F8|3946
0100E8500AD590F7|3947
0100E8500AD590F6|3948
0100E8500AD590F5|3949
0100E8500AD590F4|3950
0100E8500AD590F3|3951
0100E8500AD590F2|3952
0100E8500AD590F1|3953
0100E8500AD590F0|3954
0100E8500AD590CB|3955
0100E8500AD590C8|3956
0100E8500AD590C7|3957
0100E8500AD590C6|3958
0100E8500AD590C5|3959
0100E8500AD590C4|3960
